Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Physical exercise,Calories
53.85,Male,64.36,1.69,188.39,131.12,69.12,1.69,1319.21,Yoga,23.92718832999601,2.7,4.01,3.01,22.53,-0.04,1838.0
57.61,Female,58.16,1.66,171.71,161.31,59.91,1.21,1469.42,HIIT,24.732685472073072,2.92,2.03,1.04,21.11,0.02,1540.0
51.48,Male,80.19,1.51,190.13,141.93,53.96,0.75,904.2,HIIT,35.0,2.61,3.01,1.0,35.17,-0.03,2130.0
39.39,Male,79.45,1.77,167.62,167.42,73.99,1.64,1705.6,Cardio,28.939266127989523,3.49,4.97,3.0,25.36,0.01,2393.0
47.5,Female,46.51,1.93,166.04,158.98,65.14,1.29,1238.4,Cardio,16.793427736286148,2.01,2.97,2.0,12.49,0.03,1290.0
52.52,Female,104.54,1.84,176.0,129.77,61.78,0.7,693.0,Strength,31.638984054148295,2.9,3.03,1.0,30.88,-0.02,2662.0
44.8,Male,90.02,1.81,178.06,153.24,69.97,1.69,1318.2,Yoga,27.860989124893607,3.48,4.97,3.0,27.48,-0.0,2525.0
25.38,Male,113.07,1.96,188.64,135.04,72.18,1.42,937.2,Yoga,27.03648072751558,2.48,1.99,1.0,29.43,-0.02,2641.0
41.07,Male,66.56,1.69,186.75,143.26,67.87,0.77,760.22,Strength,26.152747441343156,3.42,1.95,1.0,23.3,0.0,1671.0
42.1,Female,63.92,1.71,172.69,169.39,62.03,1.41,1522.8,Strength,21.64223894026842,1.79,2.97,2.0,21.86,0.01,1798.0
37.69,Male,49.49,1.51,178.91,145.36,65.08,1.24,1227.6,Strength,26.395986610838918,2.49,2.99,1.0,21.71,-0.0,1340.0
43.24,Male,68.31,1.52,173.08,136.7,67.92,1.42,1872.84,HIIT,33.973431415091035,2.61,4.02,1.99,29.57,-0.0,1911.0
51.93,Male,80.02,1.51,190.07,142.06,54.18,0.75,496.35,Yoga,31.076712869882176,2.59,3.01,1.03,35.09,-0.01,2136.0
37.93,Male,46.2,1.79,187.84,158.09,67.7,0.64,774.4,HIIT,13.965954084477445,2.81,2.99,1.0,14.42,2.0,1283.0
42.93,Male,41.93,1.66,173.0,134.23,53.0,0.74,487.96,Yoga,23.332900219658185,1.91,1.99,1.0,15.22,0.01,996.0
35.62,Female,48.6,1.68,194.36,144.06,56.03,1.23,1082.4,Cardio,17.626103888957665,1.59,3.02,1.0,17.22,0.99,1384.0
57.39,Female,46.32,1.67,187.0,129.35,70.01,1.27,1372.74,Strength,19.534651835176597,1.8,4.01,2.01,16.61,4.03,1450.0
54.15,Male,86.54,1.76,189.01,157.88,67.84,1.47,1411.2,Cardio,27.954114296889827,3.42,3.02,2.0,27.94,0.04,2354.0
37.01,Male,103.66,1.89,175.07,168.21,57.05,0.52,342.26,Yoga,31.167007860287594,3.11,2.01,1.0,29.02,1.01,2747.0
55.82,Female,125.5,1.8,189.18,131.38,72.91,1.27,913.64,Yoga,35.0,2.71,4.0,1.99,38.73,0.03,3034.0
19.21,Female,49.17,1.68,192.62,164.19,58.16,1.42,1364.34,Cardio,21.424030466949304,2.6,4.04,2.01,17.42,-0.01,1275.0
33.31,Female,73.79,1.76,191.84,145.08,66.16,1.15,1238.9,Strength,26.057970846045386,1.5,4.0,1.97,23.82,0.01,1992.0
40.94,Male,46.9,1.78,164.7,149.16,65.15,1.26,1246.27,Strength,17.95136900040394,2.41,2.99,1.0,14.8,-0.0,1233.0
50.85,Male,66.05,1.59,163.84,128.66,64.95,0.86,852.17,Strength,26.510711028696903,2.3,3.03,1.01,26.13,-0.02,1693.0
41.07,Female,47.02,1.78,165.02,148.7,64.69,1.26,1247.4,Strength,18.964750034899307,2.42,2.99,1.0,14.84,-0.03,1463.0
42.67,Female,52.96,1.59,187.06,136.24,71.98,0.82,542.18,Yoga,24.533306554309092,2.5,1.98,1.02,20.95,1.99,1384.0
41.83,Female,59.48,1.74,194.9,140.65,51.92,1.79,2557.73,HIIT,23.13212610007463,2.7,5.01,2.99,19.65,-0.02,1772.0
24.89,Female,95.23,1.9,190.28,160.0,72.38,1.47,1938.78,HIIT,27.075659627802214,2.39,4.0,1.99,26.38,-0.02,2742.0
57.84,Male,59.52,1.58,166.24,165.08,56.05,1.97,2817.1,HIIT,22.502045157153862,2.69,3.97,3.0,23.84,-0.01,1671.0
19.9,Female,71.25,1.58,166.76,167.41,53.74,1.07,1027.2,Cardio,31.364911344854352,1.51,3.0,2.0,28.54,0.01,2083.0
57.7,Male,82.5,1.87,170.88,142.66,55.1,1.56,1216.8,Yoga,26.325405201385596,3.52,3.97,3.0,23.59,0.01,2249.0
58.99,Female,88.58,1.76,187.01,168.33,74.01,1.35,972.0,Yoga,31.44439561921597,3.01,3.03,2.0,28.6,0.02,2459.0
18.42,Male,72.75,1.79,176.85,124.71,61.19,0.82,720.94,Cardio,24.929144226774522,1.61,3.0,1.0,22.71,-0.0,2135.0
58.81,Female,123.69,1.88,176.95,160.53,67.0,1.29,1237.37,Cardio,33.55969314785002,2.6,3.99,1.99,35.0,0.01,3254.0
33.0,Female,64.26,1.63,185.52,120.47,73.93,1.58,2257.66,HIIT,24.818372280159963,2.71,5.01,2.99,24.19,-0.04,1887.0
49.75,Male,66.49,1.57,191.88,131.83,72.84,1.25,825.0,Yoga,25.65173977080948,1.6,2.0,1.0,26.97,0.04,1676.0
58.08,Female,74.6,1.69,175.17,161.75,53.13,1.29,1392.04,Strength,26.587240714981498,2.3,3.98,1.99,26.12,-0.0,1975.0
30.49,Male,50.58,1.74,174.14,149.92,63.86,1.08,1164.46,Strength,20.971008136098707,1.98,3.0,1.98,16.71,-0.01,1529.0
34.98,Female,63.69,1.73,197.85,143.03,70.83,1.03,991.27,Cardio,26.421003476822012,2.71,4.01,2.03,21.28,-0.0,1772.0
43.79,Male,77.8,1.79,198.11,165.41,53.26,1.41,1397.17,Strength,23.27252365900354,2.22,3.0,1.01,24.28,0.02,2129.0
51.05,Male,48.45,1.77,199.21,155.09,73.89,1.46,1763.39,HIIT,19.3933908961264,3.5,2.02,1.0,15.46,3.96,1342.0
27.04,Male,107.9,1.8,174.23,121.96,70.05,1.38,993.6,Yoga,33.502145913078905,2.48,3.99,2.0,33.3,1.0,3042.0
25.6,Male,72.58,1.67,163.16,120.92,49.96,1.36,1345.18,Strength,27.476441721942575,1.89,1.99,1.0,26.02,0.99,1949.0
45.18,Female,65.6,1.57,192.11,133.23,58.79,0.66,581.86,Cardio,29.016160935809538,2.29,1.99,1.02,26.61,-0.01,1663.0
42.39,Male,86.09,1.77,171.46,127.12,54.9,1.78,1388.4,Yoga,29.95262041363874,3.51,3.99,3.0,27.48,2.99,2357.0
44.69,Male,44.64,1.65,161.65,148.4,70.97,1.46,962.72,Yoga,19.875997522751614,1.6,3.0,1.0,16.4,-0.01,1195.0
33.25,Female,78.17,1.71,186.98,135.73,58.24,1.09,1318.9,HIIT,31.25743966273094,2.09,3.01,1.0,26.73,2.01,2116.0
54.82,Female,118.24,1.72,163.56,167.77,66.8,0.78,772.9,Strength,35.0,2.61,2.98,1.01,39.97,0.01,3075.0
59.06,Male,87.35,1.76,193.74,123.38,59.97,1.13,816.31,Yoga,32.19413169162401,3.12,2.98,2.04,28.2,-0.01,2270.0
35.99,Female,121.77,1.93,195.19,132.19,54.09,1.5,1440.0,Cardio,35.0,3.42,2.98,2.0,32.69,-0.01,3183.0
39.93,Male,57.67,1.56,174.32,135.48,63.27,0.62,612.13,Strength,26.157892129794728,2.2,2.03,1.0,23.7,-0.0,1510.0
57.79,Female,57.05,1.7,169.61,122.1,56.94,0.75,908.32,HIIT,18.582400523078686,2.7,1.99,1.01,19.74,0.03,1550.0
45.3,Female,92.7,1.91,175.37,142.48,54.84,1.03,741.6,Yoga,27.570210006897995,3.7,2.99,2.0,25.41,1.98,2256.0
42.01,Male,53.35,1.72,182.95,142.07,73.93,1.37,1204.5,Cardio,22.467796774654996,1.59,2.99,1.0,18.03,0.0,1632.0
43.3,Male,110.17,1.76,159.76,122.01,49.97,1.1,1089.0,Strength,35.0,3.4,3.02,1.0,35.57,4.02,2988.0
43.17,Male,110.11,1.76,159.9,122.15,50.11,1.09,721.36,Yoga,32.75659043574549,3.4,3.02,1.03,35.55,4.01,2914.0
48.6,Male,69.08,1.62,190.98,122.05,61.88,1.14,1233.25,Strength,26.60884539219595,1.89,4.0,2.02,26.32,0.01,2035.0
32.47,Male,76.98,1.92,173.76,136.84,50.03,1.4,1342.88,Cardio,24.910409764907282,3.28,2.99,1.99,20.88,0.02,2126.0
48.29,Male,68.61,1.74,159.92,167.06,58.02,1.48,1421.98,Cardio,24.338883195256077,2.3,3.01,2.01,22.66,4.0,1892.0
18.99,Female,64.34,1.52,165.66,167.1,57.84,1.34,1449.61,Strength,31.263792494741974,2.3,3.0,2.02,27.85,-0.01,1911.0
21.95,Male,71.6,1.77,197.13,158.31,56.3,1.49,984.29,Yoga,25.543864571863537,1.8,2.98,1.01,22.85,0.01,1950.0
39.18,Male,61.58,1.77,199.34,165.83,69.13,1.32,1310.36,Strength,21.95682092166414,2.28,2.99,1.03,19.66,0.02,1616.0
40.11,Male,60.37,1.88,182.67,140.93,61.12,1.22,876.2,Yoga,18.30845161627575,3.02,2.96,1.97,17.08,3.03,1707.0
43.94,Female,42.82,1.78,167.28,159.01,63.95,1.49,1430.4,Cardio,16.136509641012886,2.59,2.98,2.0,13.51,1.01,1216.0
21.08,Male,96.56,1.72,160.95,151.3,61.91,1.25,825.0,Yoga,34.00200315957932,2.81,3.02,1.0,32.64,-0.0,2500.0
50.23,Female,51.3,1.98,171.13,125.82,52.01,0.92,607.75,Yoga,18.722359486986104,2.4,1.97,1.01,13.09,-0.0,1457.0
19.96,Male,85.89,1.92,172.11,136.38,57.78,1.71,1781.14,Cardio,24.165452444965087,3.49,5.0,3.02,23.3,1.0,2434.0
45.01,Female,73.21,1.75,184.28,147.99,50.3,1.14,821.48,Yoga,25.559416637674403,1.99,3.99,2.01,23.91,1.0,2156.0
46.05,Male,58.39,1.7,180.19,155.14,52.9,1.51,1175.99,Yoga,22.90512190452191,2.69,4.01,2.98,20.2,0.01,1680.0
31.98,Male,61.48,1.57,183.36,135.24,53.89,1.88,2688.4,HIIT,27.239755697240366,2.7,4.99,3.0,24.94,-0.02,1744.0
38.9,Female,63.2,1.56,183.22,148.0,65.69,1.22,1075.55,Cardio,26.67660394081562,2.43,1.97,1.02,25.97,-0.01,1658.0
53.81,Female,50.4,1.62,187.91,156.68,66.91,1.49,1477.78,Strength,25.254843922522713,2.67,2.01,1.02,19.2,0.98,1333.0
39.59,Male,57.54,1.71,168.21,142.87,60.82,1.87,1458.6,Yoga,22.691778286598456,2.7,4.99,3.0,19.68,-0.01,1481.0
47.27,Female,68.09,1.76,160.61,136.95,65.91,1.38,1817.05,HIIT,23.15717473732026,2.39,2.98,1.97,21.98,1.98,1753.0
51.88,Male,104.82,1.99,187.3,129.8,67.14,0.93,612.13,Yoga,28.88818058543632,2.0,2.03,1.0,26.47,0.97,2720.0
43.47,Female,112.83,1.83,160.79,133.69,62.78,1.44,1036.8,Yoga,32.765332000126065,2.9,3.96,2.0,33.69,-0.01,3113.0
19.78,Female,128.33,1.84,164.06,131.69,57.85,0.83,547.8,Yoga,35.0,2.3,3.0,1.0,37.9,-0.03,3181.0
40.79,Male,77.52,1.76,162.21,161.21,70.91,1.25,1651.38,HIIT,27.364408730868686,2.19,4.01,2.01,25.03,-0.0,2168.0
39.99,Male,58.06,1.56,174.03,136.05,63.03,0.61,603.9,Strength,25.217644717161512,2.23,2.02,1.0,23.86,0.04,1417.0
52.76,Male,52.77,1.74,172.63,156.17,54.32,1.38,1487.92,Strength,20.700338787649816,1.81,3.01,1.98,17.43,0.0,1386.0
39.84,Male,81.97,1.74,166.33,132.64,57.72,0.91,600.05,Yoga,28.250566804569633,2.72,2.01,1.0,27.07,0.04,2157.0
51.99,Female,72.49,1.94,171.2,121.72,56.02,1.47,1057.52,Yoga,19.64436380403187,2.91,2.99,1.99,19.26,0.95,2060.0
29.89,Male,86.01,1.95,160.12,155.24,67.9,1.6,2286.24,HIIT,23.277777268180078,3.52,4.99,2.99,22.62,0.99,2404.0
39.72,Male,93.68,1.93,188.18,157.13,60.02,1.38,1218.82,Cardio,28.338322097700715,2.01,2.99,1.04,25.15,1.03,2295.0
36.1,Male,83.62,1.94,168.01,123.28,49.86,1.8,2106.0,Strength,23.34621451509863,3.51,4.99,3.0,22.22,-0.01,2420.0
21.71,Female,62.32,1.83,161.16,140.41,64.78,0.52,456.77,Cardio,24.6152667326662,2.31,3.0,1.0,18.61,-0.0,1612.0
58.86,Female,42.11,1.65,172.06,131.77,58.86,1.2,1054.08,Cardio,21.10128429549931,2.19,2.01,1.0,15.47,0.0,1224.0
48.65,Female,83.26,1.82,175.63,149.08,69.96,1.9,2723.27,HIIT,24.114404931733716,3.5,5.01,3.03,25.14,-0.0,2187.0
50.29,Female,81.17,1.77,174.68,129.2,58.92,1.85,2651.6,HIIT,25.672975337532684,3.5,4.0,3.03,25.91,-0.03,2109.0
25.15,Female,63.47,1.68,198.35,164.81,67.0,0.95,836.76,Cardio,25.821442473924716,1.88,1.99,1.01,22.49,1.98,1847.0
21.86,Female,43.05,1.56,173.86,133.38,66.05,1.47,1943.63,HIIT,21.73837664818669,2.6,2.96,2.02,17.69,0.02,1105.0
45.14,Male,52.46,1.84,186.04,161.14,72.66,1.21,1198.99,Strength,20.83170382596365,2.51,3.03,1.01,15.5,-0.01,1436.0
56.9,Male,50.8,1.63,182.91,133.77,72.72,1.2,1581.36,HIIT,18.54049252894145,2.01,4.01,1.98,19.12,0.01,1499.0
52.08,Male,61.94,1.69,160.26,151.98,62.9,1.8,2574.0,HIIT,21.786721670633828,2.71,3.98,3.0,21.69,4.01,1728.0
21.11,Female,93.86,1.73,186.09,145.54,72.24,0.99,653.99,Yoga,32.340519711300665,3.6,2.03,1.01,31.36,0.02,2461.0
18.1,Male,50.44,1.53,181.34,147.15,51.71,1.29,1393.2,Strength,24.987540942968295,2.1,3.0,2.0,21.55,-0.01,1399.0
48.98,Male,49.37,1.54,179.04,152.75,63.09,1.27,1677.8,HIIT,23.597967787829713,2.1,3.02,2.01,20.82,0.02,1364.0
57.0,Female,75.63,1.63,160.99,131.28,60.06,0.7,616.0,Cardio,29.4890529854249,2.29,2.99,1.0,28.47,-0.01,2077.0
52.95,Female,104.61,1.84,175.94,130.54,62.13,0.69,684.34,Strength,29.17332570117129,2.9,3.02,1.02,30.9,-0.01,2845.0
43.01,Female,41.6,1.65,162.1,148.16,59.18,1.33,957.6,Yoga,19.30636669760195,2.3,2.99,2.0,15.28,-0.01,1169.0
45.08,Female,114.18,1.71,189.85,129.23,62.98,0.84,1015.48,HIIT,35.0,2.3,1.98,1.0,39.05,0.01,2775.0
50.3,Male,96.29,1.72,188.2,124.94,62.12,1.47,1412.38,Cardio,31.754381785631686,2.67,3.01,2.01,32.55,0.02,2365.0
24.94,Male,88.15,1.95,182.06,130.78,68.09,1.41,1241.93,Cardio,27.443575156496358,3.0,1.99,1.01,23.18,0.03,2444.0
23.05,Female,121.05,1.85,195.9,167.43,53.34,0.72,473.9,Yoga,35.0,3.59,1.98,1.0,35.37,1.01,3038.0
58.21,Female,62.5,1.78,176.09,154.07,73.15,1.57,2246.83,HIIT,20.57777740888426,2.69,4.0,3.01,19.73,-0.02,1793.0
30.33,Female,121.88,2.0,178.97,159.44,59.9,1.25,900.0,Yoga,29.024384547759112,3.29,4.02,2.0,30.47,0.03,3199.0
18.0,Male,60.69,1.79,190.76,126.21,68.96,1.12,985.6,Cardio,19.11528498918755,2.1,2.02,1.0,18.94,-0.02,1501.0
22.01,Male,54.68,1.61,165.76,143.83,68.08,1.62,1687.39,Cardio,21.795026262739107,2.7,4.03,3.02,21.09,-0.01,1728.0
28.57,Female,49.44,1.57,168.21,132.14,53.07,1.34,1764.38,HIIT,26.07602400215226,2.61,2.97,1.97,20.06,1.0,1326.0
58.92,Female,89.47,1.72,188.34,151.98,66.89,1.07,1057.37,Strength,31.550461770485793,3.19,3.01,1.0,30.24,0.05,2532.0
37.69,Female,123.04,1.62,160.82,165.06,65.24,1.34,1443.58,Strength,35.0,2.28,3.96,1.97,46.88,-0.0,3141.0
53.45,Male,72.01,1.78,162.99,149.2,72.03,1.27,838.2,Yoga,24.57244561041699,1.81,2.01,1.0,22.73,0.01,2068.0
47.31,Male,66.44,1.71,181.03,168.62,70.99,1.44,1742.4,HIIT,25.866030748384723,2.89,2.99,1.0,22.72,1.96,1831.0
40.83,Male,64.47,1.71,163.79,131.13,53.99,1.2,864.0,Yoga,20.836494721350924,2.78,3.02,2.0,22.05,0.03,1644.0
33.92,Male,110.44,1.86,188.06,138.77,61.9,1.41,1240.8,Cardio,29.725971529995473,3.6,2.0,1.0,31.92,0.0,2921.0
53.81,Male,114.47,1.92,187.8,134.42,70.82,1.19,1573.42,HIIT,33.98358987707424,2.63,3.97,2.02,31.05,-0.03,3160.0
18.0,Male,62.31,1.85,160.64,121.05,53.24,0.89,783.2,Cardio,20.055629403078864,2.99,3.02,1.0,18.21,-0.03,1616.0
44.95,Female,48.59,1.64,168.0,159.01,67.14,1.25,900.75,Yoga,22.599654818631215,2.52,4.0,2.01,18.07,-0.01,1290.0
32.15,Female,67.87,1.92,167.93,164.98,53.96,1.42,936.35,Yoga,24.94466298922613,3.5,1.98,1.0,18.41,0.01,1833.0
45.22,Female,57.39,1.55,194.12,120.61,57.77,1.68,1964.09,Strength,26.036843870102903,2.69,4.99,2.99,23.89,0.01,1702.0
19.32,Male,88.56,1.77,174.88,127.31,72.14,1.51,1449.6,Cardio,30.457480924662953,3.69,4.0,2.0,28.27,-0.01,2170.0
21.76,Female,102.59,1.85,189.8,156.95,66.9,1.49,1075.48,Yoga,27.0705069312674,2.39,4.0,2.03,29.98,-0.01,2837.0
30.18,Female,59.8,1.63,174.78,141.06,73.94,1.86,1932.91,Cardio,27.181561237541985,2.69,4.02,2.99,22.51,-0.0,1566.0
31.5,Male,56.69,1.57,170.04,167.37,71.83,1.66,1297.79,Yoga,23.393213447908266,2.7,4.01,3.03,23.0,0.01,1647.0
22.1,Female,85.89,1.9,186.16,127.77,58.05,1.91,1490.95,Yoga,28.370050737617618,3.47,4.99,3.01,23.79,4.0,2475.0
41.86,Male,63.7,1.71,173.2,168.82,61.96,1.41,1524.07,Strength,22.364766549449655,1.8,2.99,2.01,21.78,0.01,1799.0
31.74,Female,126.44,1.83,197.8,145.83,62.01,1.09,1175.24,Strength,34.6149583028562,2.11,3.01,1.98,37.76,0.04,3144.0
52.32,Male,105.35,1.62,189.23,141.12,61.03,1.35,1337.72,Strength,35.0,3.21,3.03,1.01,40.14,0.0,2804.0
37.12,Male,87.35,1.69,183.23,157.77,69.03,1.81,1880.95,Cardio,30.15248606969613,3.49,4.98,2.99,30.58,1.0,2485.0
23.97,Female,73.58,1.76,174.51,127.59,67.93,0.86,755.42,Cardio,23.63995538444204,1.49,3.02,1.0,23.75,0.98,1983.0
26.91,Male,75.73,1.76,167.17,131.82,66.08,0.68,671.98,Strength,28.4917559275381,2.29,3.01,1.0,24.45,-0.0,2069.0
40.04,Male,76.29,1.92,179.05,136.75,68.18,1.13,1491.6,HIIT,21.302256295063877,3.71,4.0,2.0,20.69,0.01,2274.0
41.76,Female,51.23,1.64,176.61,149.77,62.0,0.63,763.69,HIIT,22.038606766037102,2.39,3.0,1.02,19.05,0.04,1252.0
42.13,Male,78.6,1.93,180.85,147.25,49.93,1.22,1476.2,HIIT,22.96969344549321,3.31,2.0,1.0,21.1,1.03,2180.0
38.81,Male,63.54,1.71,178.35,124.96,55.8,1.88,2688.4,HIIT,29.875301273932784,2.68,4.01,3.0,21.73,-0.05,1792.0
34.13,Female,68.26,1.68,168.96,127.91,57.16,0.67,662.7,Strength,24.562086611292727,3.39,2.0,1.0,24.19,3.98,1799.0
23.1,Female,81.28,1.8,178.06,125.71,59.09,1.54,2198.81,HIIT,25.479732072827336,3.48,4.02,2.98,25.09,0.02,2064.0
42.12,Male,45.01,1.6,166.13,163.65,63.99,1.31,943.99,Yoga,22.237101335799654,2.59,2.97,2.01,17.58,-0.03,1111.0
44.83,Female,41.21,1.58,194.97,168.02,71.07,1.48,1303.58,Cardio,19.18179454212816,2.6,2.01,1.01,16.51,-0.02,1295.0
51.91,Male,70.02,1.72,193.86,143.24,66.08,1.31,1254.46,Cardio,26.045197462566936,2.61,2.95,1.97,23.67,0.01,1897.0
36.98,Male,71.02,1.64,162.17,119.85,72.82,1.11,1065.6,Cardio,26.14860625508085,1.72,3.0,2.0,26.41,-0.0,1851.0
22.84,Female,78.35,1.73,192.05,156.39,56.28,1.47,1940.4,HIIT,25.648729970876456,1.5,4.02,2.0,26.18,0.01,2166.0
45.05,Male,65.85,1.68,196.25,128.7,65.93,0.77,675.75,Cardio,24.575302605530425,2.56,3.02,1.0,23.33,1.99,1797.0
21.88,Male,70.86,1.93,161.82,138.88,52.85,1.43,1371.66,Cardio,23.462880357548183,2.92,4.01,1.99,19.02,0.03,2121.0
24.93,Male,74.44,1.71,162.17,156.74,64.08,1.43,1028.74,Yoga,24.293901899175527,1.59,3.0,1.99,25.46,-0.03,1950.0
28.22,Female,70.02,1.58,181.93,135.09,49.9,1.5,1436.4,Cardio,31.749128541822987,2.0,2.96,1.97,28.05,1.02,1910.0
20.79,Male,72.8,1.68,162.24,127.14,70.13,1.2,1152.0,Cardio,32.25720527858974,1.79,3.0,2.0,25.79,-0.0,1854.0
39.41,Male,72.12,1.88,198.12,146.91,51.13,0.55,484.88,Cardio,22.046496508963042,2.19,1.97,1.02,20.41,0.01,1858.0
20.3,Female,43.61,1.61,176.83,121.92,69.14,1.08,1070.17,Strength,25.400513472572133,2.5,2.03,1.01,16.82,0.01,1102.0
50.67,Female,64.75,1.79,163.24,130.25,61.13,1.16,1114.53,Cardio,17.587141586054482,2.41,3.99,2.01,20.21,1.0,1780.0
19.67,Female,74.4,1.75,184.16,120.94,72.87,1.34,1286.4,Cardio,28.604856160487888,3.29,2.98,2.0,24.29,0.02,1972.0
54.9,Male,49.68,1.76,194.08,161.32,73.07,1.27,1535.3,HIIT,16.55313618869415,2.0,1.99,1.0,16.04,-0.01,1346.0
36.5,Female,89.12,1.95,189.09,135.21,65.91,1.57,1632.8,Cardio,22.201489422932614,3.51,5.04,3.0,23.44,-0.01,2552.0
19.83,Male,65.02,1.52,185.34,127.2,50.06,1.03,1360.73,HIIT,28.85439758636978,2.21,4.01,2.01,28.14,0.0,1705.0
19.35,Male,56.64,1.87,177.95,137.86,69.86,0.61,604.45,Strength,20.061617624808346,3.71,3.01,1.01,16.2,0.99,1746.0
57.89,Male,56.81,1.7,169.64,121.77,56.86,0.74,651.79,Cardio,19.56448727975514,2.7,2.0,1.01,19.66,0.02,1343.0
37.23,Female,52.67,1.71,183.74,155.61,49.83,1.14,1095.31,Cardio,21.58639952862975,1.71,4.03,2.01,18.01,0.02,1453.0
47.96,Female,66.53,1.61,160.0,151.41,73.92,0.62,409.2,Yoga,29.42167033906398,1.49,2.01,1.0,25.67,0.0,1831.0
26.04,Male,87.17,1.87,173.28,131.8,57.89,1.71,2002.24,Strength,26.35037585874495,3.49,4.0,3.01,24.93,2.96,2481.0
21.82,Male,58.17,1.72,172.82,128.25,62.92,0.99,713.39,Yoga,25.54579526948578,1.6,3.01,2.01,19.66,-0.02,1727.0
24.75,Male,66.52,1.61,184.37,165.91,55.93,1.38,1666.76,HIIT,25.236692682216862,2.98,2.05,1.0,25.66,1.01,2047.0
20.88,Female,72.63,1.68,161.93,127.39,69.98,1.2,1584.0,HIIT,28.57137374962767,1.82,3.02,2.0,25.73,0.02,1897.0
51.4,Female,84.98,1.85,189.18,151.65,50.02,1.18,1037.46,Cardio,27.89821605629187,3.2,2.01,1.0,24.83,1.98,2341.0
58.05,Male,110.21,1.75,180.89,167.93,54.15,1.01,1220.99,HIIT,33.32894382817558,2.73,2.05,1.0,35.99,4.03,3043.0
18.23,Female,63.54,1.59,185.19,124.61,49.98,1.86,1934.4,Cardio,26.962843861217326,2.72,4.0,3.0,25.13,-0.0,1732.0
38.99,Female,71.46,1.88,197.64,146.54,51.21,0.56,369.94,Yoga,24.02475473386665,2.2,2.0,1.01,20.22,-0.01,1998.0
22.62,Female,65.11,1.7,187.23,124.66,71.94,0.51,617.1,HIIT,24.940680902207905,1.69,2.01,1.0,22.53,0.04,1858.0
37.74,Female,56.52,1.6,179.91,141.87,52.99,1.2,1294.92,Strength,23.66636817987755,1.87,4.02,1.99,22.08,-0.01,1673.0
53.98,Male,86.43,1.93,170.95,163.06,50.96,1.74,2032.67,Strength,24.208387789267874,3.49,4.99,2.98,23.2,1.0,2516.0
19.43,Male,120.15,1.73,186.07,153.7,66.91,1.0,960.8,Cardio,35.0,3.4,2.99,2.01,40.15,0.0,2992.0
40.2,Male,51.26,1.82,161.01,160.31,70.78,0.9,891.81,Strength,16.677234400247155,3.0,2.99,1.01,15.48,-0.02,1321.0
47.22,Female,127.14,1.76,199.18,157.16,73.11,0.71,625.94,Cardio,35.0,2.98,1.99,1.02,41.04,0.01,3461.0
18.05,Male,125.61,1.67,172.23,153.01,60.18,1.45,1044.87,Yoga,35.0,2.2,2.99,2.01,45.04,0.01,3172.0
44.9,Male,89.74,1.81,178.24,153.3,69.72,1.71,1333.8,Yoga,27.159527285411677,3.5,5.0,3.0,27.39,0.01,2400.0
21.67,Male,46.37,1.77,163.58,138.82,72.7,1.03,1018.77,Strength,19.064912590079622,2.39,2.98,1.0,14.8,0.02,1283.0
25.96,Female,86.1,1.68,189.05,156.61,71.94,1.97,2303.13,Strength,27.04370920205157,3.49,4.98,2.99,30.51,-0.02,2301.0
28.57,Male,71.74,1.55,190.04,119.99,67.96,1.21,1595.87,HIIT,30.5487047962471,2.43,4.02,1.99,29.86,0.0,1947.0
55.63,Male,44.65,1.73,164.92,129.24,72.94,0.82,540.71,Yoga,15.935694253777742,2.58,3.0,1.0,14.92,2.01,1236.0
32.41,Female,49.22,1.62,166.74,158.02,74.09,1.19,1284.13,Strength,20.20605167701526,2.51,3.0,1.99,18.75,0.03,1408.0
41.11,Female,71.47,1.64,164.99,146.86,53.93,1.43,1372.8,Cardio,23.944558817141218,2.29,2.99,2.0,26.57,-0.02,1826.0
40.79,Male,94.31,2.0,178.85,135.67,69.12,1.17,1160.41,Strength,28.540167601729426,3.7,2.97,1.02,23.58,2.97,2519.0
48.91,Female,82.41,1.86,161.66,159.98,64.05,1.86,2661.85,HIIT,23.659696664720126,3.5,3.99,3.01,23.82,-0.01,2278.0
22.43,Male,72.51,1.62,182.95,122.55,58.81,1.38,1214.4,Cardio,29.700792065369196,2.11,2.97,1.0,27.63,0.01,1911.0
42.26,Male,43.36,1.74,160.42,130.27,70.91,1.03,1246.3,HIIT,17.13140389823969,1.6,2.97,1.0,14.32,-0.01,1089.0
26.99,Female,76.98,1.97,179.99,165.31,60.88,1.14,751.72,Yoga,23.283816601445725,2.29,2.02,1.0,19.84,1.01,2052.0
26.97,Female,70.93,1.97,181.15,150.91,73.18,0.74,734.6,Strength,22.828601635965757,3.61,3.02,1.03,18.28,0.01,1910.0
25.25,Female,82.08,1.95,187.79,136.55,74.0,1.94,2016.05,Cardio,20.31776016592553,3.5,4.0,2.99,21.59,-0.0,2278.0
24.95,Female,49.76,1.98,164.79,121.55,68.07,1.16,1253.84,Strength,15.6945626675677,2.09,2.99,2.01,12.69,4.0,1475.0
